startLon;startLat;destLon;destLat;driveMode;maxSpeed
31.591958;-24.994678;31.53493;-25.460457;3;4.5
31.915333;-25.115829;31.53493;-25.460457;3;5.7
31.89404;-25.362301;31.779859;-24.389864;3;6.5
31.591958;-24.994678;31.482268;-24.979422;3;5.8
31.89404;-25.362301;31.591958;-24.994678;3;4.7
31.53493;-25.460457;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.915333;-25.115829;3;6.9
31.779859;-24.389864;31.89404;-25.362301;3;5.5
31.482268;-24.979422;31.591958;-24.994678;3;5.8
31.591958;-24.994678;31.89404;-25.362301;3;5.5
31.591958;-24.994678;31.53493;-25.460457;3;5.2
31.915333;-25.115829;31.53493;-25.460457;3;5.6
31.89404;-25.362301;31.779859;-24.389864;3;5.8
31.591958;-24.994678;31.482268;-24.979422;3;5.1
31.89404;-25.362301;31.591958;-24.994678;3;6.4
31.53493;-25.460457;31.591958;-24.994678;3;5.1
31.53493;-25.460457;31.915333;-25.115829;3;5.7
31.779859;-24.389864;31.89404;-25.362301;3;6.7
31.482268;-24.979422;31.591958;-24.994678;3;4.9
31.591958;-24.994678;31.89404;-25.362301;3;4.7
31.591958;-24.994678;31.53493;-25.460457;3;5
31.915333;-25.115829;31.53493;-25.460457;3;5.3
31.89404;-25.362301;31.779859;-24.389864;3;5.4
31.591958;-24.994678;31.482268;-24.979422;3;5
31.89404;-25.362301;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.591958;-24.994678;3;4.7
31.53493;-25.460457;31.915333;-25.115829;3;6.8
31.779859;-24.389864;31.89404;-25.362301;3;5.1
31.482268;-24.979422;31.591958;-24.994678;3;6.6
31.591958;-24.994678;31.89404;-25.362301;3;7
31.591958;-24.994678;31.53493;-25.460457;3;4.5
31.915333;-25.115829;31.53493;-25.460457;3;5.8
31.89404;-25.362301;31.779859;-24.389864;3;6.3
31.591958;-24.994678;31.482268;-24.979422;3;4.5
31.89404;-25.362301;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.915333;-25.115829;3;6.6
31.779859;-24.389864;31.89404;-25.362301;3;4.7
31.482268;-24.979422;31.591958;-24.994678;3;6.4
31.591958;-24.994678;31.89404;-25.362301;3;6.2
31.591958;-24.994678;31.53493;-25.460457;3;5.3
31.915333;-25.115829;31.53493;-25.460457;3;5.9
31.89404;-25.362301;31.779859;-24.389864;3;6.3
31.591958;-24.994678;31.482268;-24.979422;3;6
31.89404;-25.362301;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.591958;-24.994678;3;6.9
31.53493;-25.460457;31.915333;-25.115829;3;4.7
31.779859;-24.389864;31.89404;-25.362301;3;5.4
31.482268;-24.979422;31.591958;-24.994678;3;4.9
31.591958;-24.994678;31.89404;-25.362301;3;5
31.591958;-24.994678;31.53493;-25.460457;3;6.3
31.915333;-25.115829;31.53493;-25.460457;3;7
31.89404;-25.362301;31.779859;-24.389864;3;6
31.591958;-24.994678;31.482268;-24.979422;3;6.9
31.89404;-25.362301;31.591958;-24.994678;3;5.2
31.53493;-25.460457;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.915333;-25.115829;3;6.6
31.779859;-24.389864;31.89404;-25.362301;3;5.9
31.482268;-24.979422;31.591958;-24.994678;3;5.1
31.591958;-24.994678;31.89404;-25.362301;3;6.8
31.591958;-24.994678;31.53493;-25.460457;3;5.6
31.915333;-25.115829;31.53493;-25.460457;3;6
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;6.8
31.53493;-25.460457;31.591958;-24.994678;3;6.7
31.53493;-25.460457;31.915333;-25.115829;3;4.9
31.779859;-24.389864;31.89404;-25.362301;3;6.6
31.482268;-24.979422;31.591958;-24.994678;3;4.6
31.591958;-24.994678;31.89404;-25.362301;3;4.6
31.591958;-24.994678;31.53493;-25.460457;3;6.1
31.915333;-25.115829;31.53493;-25.460457;3;6.3
31.89404;-25.362301;31.779859;-24.389864;3;4.5
31.591958;-24.994678;31.482268;-24.979422;3;5
31.89404;-25.362301;31.591958;-24.994678;3;6.9
31.53493;-25.460457;31.591958;-24.994678;3;6
31.53493;-25.460457;31.915333;-25.115829;3;7
31.779859;-24.389864;31.89404;-25.362301;3;4.9
31.482268;-24.979422;31.591958;-24.994678;3;5.7
31.591958;-24.994678;31.89404;-25.362301;3;5.1
31.591958;-24.994678;31.53493;-25.460457;3;7
31.915333;-25.115829;31.53493;-25.460457;3;4.7
31.89404;-25.362301;31.779859;-24.389864;3;5.3
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;5.8
31.53493;-25.460457;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.915333;-25.115829;3;6.6
31.779859;-24.389864;31.89404;-25.362301;3;4.7
31.482268;-24.979422;31.591958;-24.994678;3;4.9
31.591958;-24.994678;31.89404;-25.362301;3;5.2
31.591958;-24.994678;31.53493;-25.460457;3;4.6
31.915333;-25.115829;31.53493;-25.460457;3;5.1
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;4.8
31.89404;-25.362301;31.591958;-24.994678;3;4.7
31.53493;-25.460457;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.915333;-25.115829;3;6.1
31.779859;-24.389864;31.89404;-25.362301;3;4.8
31.482268;-24.979422;31.591958;-24.994678;3;4.7
31.591958;-24.994678;31.89404;-25.362301;3;4.5
31.591958;-24.994678;31.53493;-25.460457;3;5.6
31.915333;-25.115829;31.53493;-25.460457;3;5.2
31.89404;-25.362301;31.779859;-24.389864;3;5.3
31.591958;-24.994678;31.482268;-24.979422;3;4.8
31.89404;-25.362301;31.591958;-24.994678;3;7
31.53493;-25.460457;31.591958;-24.994678;3;4.5
31.53493;-25.460457;31.915333;-25.115829;3;5.8
31.779859;-24.389864;31.89404;-25.362301;3;5.2
31.482268;-24.979422;31.591958;-24.994678;3;5.3
31.591958;-24.994678;31.89404;-25.362301;3;6.7
31.591958;-24.994678;31.53493;-25.460457;3;5
31.915333;-25.115829;31.53493;-25.460457;3;5.7
31.89404;-25.362301;31.779859;-24.389864;3;4.9
31.591958;-24.994678;31.482268;-24.979422;3;5.2
31.89404;-25.362301;31.591958;-24.994678;3;5.4
31.53493;-25.460457;31.591958;-24.994678;3;4.6
31.53493;-25.460457;31.915333;-25.115829;3;4.6
31.779859;-24.389864;31.89404;-25.362301;3;4.5
31.482268;-24.979422;31.591958;-24.994678;3;5.2
31.591958;-24.994678;31.89404;-25.362301;3;4.7
31.591958;-24.994678;31.53493;-25.460457;3;6.7
31.915333;-25.115829;31.53493;-25.460457;3;6.1
31.89404;-25.362301;31.779859;-24.389864;3;6.6
31.591958;-24.994678;31.482268;-24.979422;3;5.1
31.89404;-25.362301;31.591958;-24.994678;3;6.2
31.53493;-25.460457;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.915333;-25.115829;3;6.3
31.779859;-24.389864;31.89404;-25.362301;3;6.9
31.482268;-24.979422;31.591958;-24.994678;3;4.7
31.591958;-24.994678;31.89404;-25.362301;3;6.5
31.591958;-24.994678;31.53493;-25.460457;3;6
31.915333;-25.115829;31.53493;-25.460457;3;6.7
31.89404;-25.362301;31.779859;-24.389864;3;6.7
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.591958;-24.994678;3;4.6
31.53493;-25.460457;31.915333;-25.115829;3;4.9
31.779859;-24.389864;31.89404;-25.362301;3;4.6
31.482268;-24.979422;31.591958;-24.994678;3;6.6
31.591958;-24.994678;31.89404;-25.362301;3;6.2
31.591958;-24.994678;31.53493;-25.460457;3;5.1
31.915333;-25.115829;31.53493;-25.460457;3;4.8
31.89404;-25.362301;31.779859;-24.389864;3;6.7
31.591958;-24.994678;31.482268;-24.979422;3;5.4
31.89404;-25.362301;31.591958;-24.994678;3;5.9
31.53493;-25.460457;31.591958;-24.994678;3;5.2
31.53493;-25.460457;31.915333;-25.115829;3;6.8
31.779859;-24.389864;31.89404;-25.362301;3;5.2
31.482268;-24.979422;31.591958;-24.994678;3;5.4
31.591958;-24.994678;31.89404;-25.362301;3;5
31.591958;-24.994678;31.53493;-25.460457;3;5.2
31.915333;-25.115829;31.53493;-25.460457;3;4.6
31.89404;-25.362301;31.779859;-24.389864;3;5
31.591958;-24.994678;31.482268;-24.979422;3;6.6
31.89404;-25.362301;31.591958;-24.994678;3;6.6
31.53493;-25.460457;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.915333;-25.115829;3;4.6
31.779859;-24.389864;31.89404;-25.362301;3;5.2
31.482268;-24.979422;31.591958;-24.994678;3;5.6
31.591958;-24.994678;31.89404;-25.362301;3;5.4
31.591958;-24.994678;31.53493;-25.460457;3;6
31.915333;-25.115829;31.53493;-25.460457;3;5.8
31.89404;-25.362301;31.779859;-24.389864;3;6.8
31.591958;-24.994678;31.482268;-24.979422;3;6.7
31.89404;-25.362301;31.591958;-24.994678;3;6.9
31.53493;-25.460457;31.591958;-24.994678;3;5.4
31.53493;-25.460457;31.915333;-25.115829;3;5.5
31.779859;-24.389864;31.89404;-25.362301;3;5.9
31.482268;-24.979422;31.591958;-24.994678;3;6.2
31.591958;-24.994678;31.89404;-25.362301;3;6.2
31.591958;-24.994678;31.53493;-25.460457;3;5.8
31.915333;-25.115829;31.53493;-25.460457;3;7
31.89404;-25.362301;31.779859;-24.389864;3;4.5
31.591958;-24.994678;31.482268;-24.979422;3;5
31.89404;-25.362301;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.591958;-24.994678;3;6.8
31.53493;-25.460457;31.915333;-25.115829;3;5.4
31.779859;-24.389864;31.89404;-25.362301;3;5.4
31.482268;-24.979422;31.591958;-24.994678;3;6.9
31.591958;-24.994678;31.89404;-25.362301;3;5.5
31.591958;-24.994678;31.53493;-25.460457;3;5.5
31.915333;-25.115829;31.53493;-25.460457;3;5.3
31.89404;-25.362301;31.779859;-24.389864;3;4.7
31.591958;-24.994678;31.482268;-24.979422;3;6.4
31.89404;-25.362301;31.591958;-24.994678;3;5.8
31.53493;-25.460457;31.591958;-24.994678;3;5
31.53493;-25.460457;31.915333;-25.115829;3;6.4
31.779859;-24.389864;31.89404;-25.362301;3;6.7
31.482268;-24.979422;31.591958;-24.994678;3;5.3
31.591958;-24.994678;31.89404;-25.362301;3;4.9
31.591958;-24.994678;31.53493;-25.460457;3;5.3
31.915333;-25.115829;31.53493;-25.460457;3;6.2
31.89404;-25.362301;31.779859;-24.389864;3;6.4
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;7
31.53493;-25.460457;31.591958;-24.994678;3;5.7
31.53493;-25.460457;31.915333;-25.115829;3;6.8
31.779859;-24.389864;31.89404;-25.362301;3;4.6
31.482268;-24.979422;31.591958;-24.994678;3;5.3
31.591958;-24.994678;31.89404;-25.362301;3;6.4
31.591958;-24.994678;31.53493;-25.460457;3;6.6
31.915333;-25.115829;31.53493;-25.460457;3;4.9
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;6.9
31.89404;-25.362301;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.591958;-24.994678;3;6.5
31.53493;-25.460457;31.915333;-25.115829;3;5.8
31.779859;-24.389864;31.89404;-25.362301;3;5.7
31.482268;-24.979422;31.591958;-24.994678;3;4.5
31.591958;-24.994678;31.89404;-25.362301;3;5.3
31.591958;-24.994678;31.53493;-25.460457;3;6.4
31.915333;-25.115829;31.53493;-25.460457;3;5.6
31.89404;-25.362301;31.779859;-24.389864;3;6.6
31.591958;-24.994678;31.482268;-24.979422;3;4.7
31.89404;-25.362301;31.591958;-24.994678;3;6.6
31.53493;-25.460457;31.591958;-24.994678;3;4.7
31.53493;-25.460457;31.915333;-25.115829;3;6.4
31.779859;-24.389864;31.89404;-25.362301;3;5
31.482268;-24.979422;31.591958;-24.994678;3;5.5
31.591958;-24.994678;31.89404;-25.362301;3;5.6
31.591958;-24.994678;31.53493;-25.460457;3;4.7
31.915333;-25.115829;31.53493;-25.460457;3;4.7
31.89404;-25.362301;31.779859;-24.389864;3;5.2
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.915333;-25.115829;3;4.6
31.779859;-24.389864;31.89404;-25.362301;3;4.9
31.482268;-24.979422;31.591958;-24.994678;3;5.6
31.591958;-24.994678;31.89404;-25.362301;3;5.7
31.591958;-24.994678;31.53493;-25.460457;3;4.5
31.915333;-25.115829;31.53493;-25.460457;3;6.9
31.89404;-25.362301;31.779859;-24.389864;3;5.8
31.591958;-24.994678;31.482268;-24.979422;3;5.9
31.89404;-25.362301;31.591958;-24.994678;3;5.5
31.53493;-25.460457;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.915333;-25.115829;3;7
31.779859;-24.389864;31.89404;-25.362301;3;6.2
31.482268;-24.979422;31.591958;-24.994678;3;4.8
31.591958;-24.994678;31.89404;-25.362301;3;4.6
31.591958;-24.994678;31.53493;-25.460457;3;6.6
31.915333;-25.115829;31.53493;-25.460457;3;5.8
31.89404;-25.362301;31.779859;-24.389864;3;6.8
31.591958;-24.994678;31.482268;-24.979422;3;6.9
31.89404;-25.362301;31.591958;-24.994678;3;6.2
31.53493;-25.460457;31.591958;-24.994678;3;6.4
31.53493;-25.460457;31.915333;-25.115829;3;6.9
31.779859;-24.389864;31.89404;-25.362301;3;5.6
31.482268;-24.979422;31.591958;-24.994678;3;6.4
31.591958;-24.994678;31.89404;-25.362301;3;6.1
31.591958;-24.994678;31.53493;-25.460457;3;5.2
31.915333;-25.115829;31.53493;-25.460457;3;5.3
31.89404;-25.362301;31.779859;-24.389864;3;5.3
31.591958;-24.994678;31.482268;-24.979422;3;6.2
31.89404;-25.362301;31.591958;-24.994678;3;5.7
31.53493;-25.460457;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.915333;-25.115829;3;4.9
31.779859;-24.389864;31.89404;-25.362301;3;6.5
31.482268;-24.979422;31.591958;-24.994678;3;5.5
31.591958;-24.994678;31.89404;-25.362301;3;6
31.591958;-24.994678;31.53493;-25.460457;3;5.4
31.915333;-25.115829;31.53493;-25.460457;3;6.1
31.89404;-25.362301;31.779859;-24.389864;3;4.7
31.591958;-24.994678;31.482268;-24.979422;3;6.6
31.89404;-25.362301;31.591958;-24.994678;3;5.9
31.53493;-25.460457;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.915333;-25.115829;3;4.7
31.779859;-24.389864;31.89404;-25.362301;3;6.1
31.482268;-24.979422;31.591958;-24.994678;3;6.8
31.591958;-24.994678;31.89404;-25.362301;3;4.5
31.591958;-24.994678;31.53493;-25.460457;3;4.6
31.915333;-25.115829;31.53493;-25.460457;3;4.8
31.89404;-25.362301;31.779859;-24.389864;3;4.8
31.591958;-24.994678;31.482268;-24.979422;3;6.5
31.89404;-25.362301;31.591958;-24.994678;3;5.9
31.53493;-25.460457;31.591958;-24.994678;3;4.7
31.53493;-25.460457;31.915333;-25.115829;3;5
31.779859;-24.389864;31.89404;-25.362301;3;6.9
31.482268;-24.979422;31.591958;-24.994678;3;5.2
31.591958;-24.994678;31.89404;-25.362301;3;5.3
31.591958;-24.994678;31.53493;-25.460457;3;7
31.915333;-25.115829;31.53493;-25.460457;3;4.6
31.89404;-25.362301;31.779859;-24.389864;3;4.8
31.591958;-24.994678;31.482268;-24.979422;3;6.6
31.89404;-25.362301;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.591958;-24.994678;3;6.1
31.53493;-25.460457;31.915333;-25.115829;3;4.7
31.779859;-24.389864;31.89404;-25.362301;3;4.6
31.482268;-24.979422;31.591958;-24.994678;3;6.1
31.591958;-24.994678;31.89404;-25.362301;3;6.5
31.591958;-24.994678;31.53493;-25.460457;3;4.9
31.915333;-25.115829;31.53493;-25.460457;3;5.3
31.89404;-25.362301;31.779859;-24.389864;3;6.3
31.591958;-24.994678;31.482268;-24.979422;3;5.3
31.89404;-25.362301;31.591958;-24.994678;3;5.1
31.53493;-25.460457;31.591958;-24.994678;3;5.3
31.53493;-25.460457;31.915333;-25.115829;3;7
31.779859;-24.389864;31.89404;-25.362301;3;5.3
31.482268;-24.979422;31.591958;-24.994678;3;7
31.591958;-24.994678;31.89404;-25.362301;3;4.8
31.591958;-24.994678;31.53493;-25.460457;3;6.2
31.915333;-25.115829;31.53493;-25.460457;3;5
31.89404;-25.362301;31.779859;-24.389864;3;7
31.591958;-24.994678;31.482268;-24.979422;3;5.7
31.89404;-25.362301;31.591958;-24.994678;3;5.7
31.53493;-25.460457;31.591958;-24.994678;3;4.6
31.53493;-25.460457;31.915333;-25.115829;3;4.7
31.779859;-24.389864;31.89404;-25.362301;3;5.1
31.482268;-24.979422;31.591958;-24.994678;3;4.9
31.591958;-24.994678;31.89404;-25.362301;3;6.6
31.591958;-24.994678;31.53493;-25.460457;3;5.2
31.915333;-25.115829;31.53493;-25.460457;3;4.6
31.89404;-25.362301;31.779859;-24.389864;3;7
31.591958;-24.994678;31.482268;-24.979422;3;4.9
31.89404;-25.362301;31.591958;-24.994678;3;5.8
31.53493;-25.460457;31.591958;-24.994678;3;6.1
31.53493;-25.460457;31.915333;-25.115829;3;5.9
31.779859;-24.389864;31.89404;-25.362301;3;6.5
31.482268;-24.979422;31.591958;-24.994678;3;5.1
31.591958;-24.994678;31.89404;-25.362301;3;6.6
31.591958;-24.994678;31.53493;-25.460457;3;6.6
31.915333;-25.115829;31.53493;-25.460457;3;6.1
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;5.2
31.89404;-25.362301;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.591958;-24.994678;3;6.2
31.53493;-25.460457;31.915333;-25.115829;3;5.2
31.779859;-24.389864;31.89404;-25.362301;3;4.6
31.482268;-24.979422;31.591958;-24.994678;3;5
31.591958;-24.994678;31.89404;-25.362301;3;6.8
31.591958;-24.994678;31.53493;-25.460457;3;5
31.915333;-25.115829;31.53493;-25.460457;3;6.7
31.89404;-25.362301;31.779859;-24.389864;3;5.2
31.591958;-24.994678;31.482268;-24.979422;3;6.9
31.89404;-25.362301;31.591958;-24.994678;3;6.3
31.53493;-25.460457;31.591958;-24.994678;3;4.5
31.53493;-25.460457;31.915333;-25.115829;3;6.1
31.779859;-24.389864;31.89404;-25.362301;3;4.5
31.482268;-24.979422;31.591958;-24.994678;3;4.7
31.591958;-24.994678;31.89404;-25.362301;3;6.6
31.591958;-24.994678;31.53493;-25.460457;3;6.6
31.915333;-25.115829;31.53493;-25.460457;3;4.6
31.89404;-25.362301;31.779859;-24.389864;3;4.7
31.591958;-24.994678;31.482268;-24.979422;3;5.5
31.89404;-25.362301;31.591958;-24.994678;3;5.5
31.53493;-25.460457;31.591958;-24.994678;3;4.5
31.53493;-25.460457;31.915333;-25.115829;3;6.5
31.779859;-24.389864;31.89404;-25.362301;3;5
31.482268;-24.979422;31.591958;-24.994678;3;6.5
31.591958;-24.994678;31.89404;-25.362301;3;6.7
31.591958;-24.994678;31.53493;-25.460457;3;6.3
31.915333;-25.115829;31.53493;-25.460457;3;4.6
31.89404;-25.362301;31.779859;-24.389864;3;5.2
31.591958;-24.994678;31.482268;-24.979422;3;4.8
31.89404;-25.362301;31.591958;-24.994678;3;5.1
31.53493;-25.460457;31.591958;-24.994678;3;6.8
31.53493;-25.460457;31.915333;-25.115829;3;5.2
31.779859;-24.389864;31.89404;-25.362301;3;6.1
31.482268;-24.979422;31.591958;-24.994678;3;6.7
31.591958;-24.994678;31.89404;-25.362301;3;5.9
31.591958;-24.994678;31.53493;-25.460457;3;6.9
31.915333;-25.115829;31.53493;-25.460457;3;5.9
31.89404;-25.362301;31.779859;-24.389864;3;5.1
31.591958;-24.994678;31.482268;-24.979422;3;5.2
31.89404;-25.362301;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.591958;-24.994678;3;6
31.53493;-25.460457;31.915333;-25.115829;3;6.3
31.779859;-24.389864;31.89404;-25.362301;3;4.5
31.482268;-24.979422;31.591958;-24.994678;3;6
31.591958;-24.994678;31.89404;-25.362301;3;4.7
31.591958;-24.994678;31.53493;-25.460457;3;4.5
31.915333;-25.115829;31.53493;-25.460457;3;6.8
31.89404;-25.362301;31.779859;-24.389864;3;5.1
31.591958;-24.994678;31.482268;-24.979422;3;5.2
31.89404;-25.362301;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.591958;-24.994678;3;5
31.53493;-25.460457;31.915333;-25.115829;3;5.4
31.779859;-24.389864;31.89404;-25.362301;3;6.5
31.482268;-24.979422;31.591958;-24.994678;3;4.7
31.591958;-24.994678;31.89404;-25.362301;3;6.6
31.591958;-24.994678;31.53493;-25.460457;3;5.5
31.915333;-25.115829;31.53493;-25.460457;3;5
31.89404;-25.362301;31.779859;-24.389864;3;7
31.591958;-24.994678;31.482268;-24.979422;3;6.1
31.89404;-25.362301;31.591958;-24.994678;3;5
31.53493;-25.460457;31.591958;-24.994678;3;5.8
31.53493;-25.460457;31.915333;-25.115829;3;4.9
31.779859;-24.389864;31.89404;-25.362301;3;5.7
31.482268;-24.979422;31.591958;-24.994678;3;5.5
31.591958;-24.994678;31.89404;-25.362301;3;5.9
31.591958;-24.994678;31.53493;-25.460457;3;5.2
31.915333;-25.115829;31.53493;-25.460457;3;5.5
31.89404;-25.362301;31.779859;-24.389864;3;5.1
31.591958;-24.994678;31.482268;-24.979422;3;4.5
31.89404;-25.362301;31.591958;-24.994678;3;6.9
31.53493;-25.460457;31.591958;-24.994678;3;4.9
31.53493;-25.460457;31.915333;-25.115829;3;6.4
31.779859;-24.389864;31.89404;-25.362301;3;6.7
31.482268;-24.979422;31.591958;-24.994678;3;5.4
31.591958;-24.994678;31.89404;-25.362301;3;5.8
31.591958;-24.994678;31.53493;-25.460457;3;4.6
31.915333;-25.115829;31.53493;-25.460457;3;6.1
31.89404;-25.362301;31.779859;-24.389864;3;5.6
31.591958;-24.994678;31.482268;-24.979422;3;6.9
31.89404;-25.362301;31.591958;-24.994678;3;5.6
31.53493;-25.460457;31.591958;-24.994678;3;6.9
31.53493;-25.460457;31.915333;-25.115829;3;5.5
31.779859;-24.389864;31.89404;-25.362301;3;6.9
31.482268;-24.979422;31.591958;-24.994678;3;7
31.591958;-24.994678;31.89404;-25.362301;3;5.2
31.591958;-24.994678;31.53493;-25.460457;3;5.5
31.915333;-25.115829;31.53493;-25.460457;3;7
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;5.6
31.89404;-25.362301;31.591958;-24.994678;3;4.5
31.53493;-25.460457;31.591958;-24.994678;3;6.6
31.53493;-25.460457;31.915333;-25.115829;3;5.1
31.779859;-24.389864;31.89404;-25.362301;3;5.5
31.482268;-24.979422;31.591958;-24.994678;3;6.1
31.591958;-24.994678;31.89404;-25.362301;3;5.5
31.591958;-24.994678;31.53493;-25.460457;3;6.7
31.915333;-25.115829;31.53493;-25.460457;3;5.5
31.89404;-25.362301;31.779859;-24.389864;3;4.9
31.591958;-24.994678;31.482268;-24.979422;3;6
31.89404;-25.362301;31.591958;-24.994678;3;6.6
31.53493;-25.460457;31.591958;-24.994678;3;5.9
31.53493;-25.460457;31.915333;-25.115829;3;5.2
31.779859;-24.389864;31.89404;-25.362301;3;5.9
31.482268;-24.979422;31.591958;-24.994678;3;6.4
31.591958;-24.994678;31.89404;-25.362301;3;5.7
31.591958;-24.994678;31.53493;-25.460457;3;5.5
31.915333;-25.115829;31.53493;-25.460457;3;5.2
31.89404;-25.362301;31.779859;-24.389864;3;5.9
31.591958;-24.994678;31.482268;-24.979422;3;5.6
;;;;1;5.9
;;;;1;6
;;;;1;4.8
;;;;1;4.6
;;;;1;4.7
